指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801730,电力设备,2023-01-06 00:00:00.0,9562.32,9934.07,9562.32,9810.71,40.85,1047.79,2.67,3.1200,28.4300,3.8400,31.79,13.4400,31028.71,117.09,0.54
801730,电力设备,2023-01-05 00:00:00.0,9324.17,9580.83,9299.51,9555.61,30.37,801.98,2.78,2.3200,27.5700,3.7200,30.95,10.1600,29745.77,112.25,0.56
801730,电力设备,2023-01-04 00:00:00.0,9446.74,9446.89,9248.25,9297.21,26.67,655.31,-1.87,2.0400,26.7700,3.6100,29.95,8.9600,28887.29,109.42,0.58
801730,电力设备,2023-01-03 00:00:00.0,9330.67,9492.49,9201.71,9474.10,28.78,674.45,1.35,2.2000,27.2700,3.6800,30.40,9.1800,29431.48,111.48,0.57
801730,电力设备,2022-12-30 00:00:00.0,9434.96,9494.72,9348.25,9348.25,20.41,501.98,-0.29,1.5600,26.9200,3.6300,29.76,8.8800,29039.02,110,0.58
801730,电力设备,2022-12-29 00:00:00.0,9379.50,9475.24,9374.13,9375.26,19.53,465.16,-0.42,1.4900,27.0000,3.6400,29.81,8.1000,29122.43,110.31,0.57
801730,电力设备,2022-12-28 00:00:00.0,9428.66,9446.97,9301.92,9415.15,22.06,595.61,-0.91,1.6900,27.1100,3.6600,29.96,9.7900,29245.2,110.78,0.57
801730,电力设备,2022-12-27 00:00:00.0,9402.32,9515.09,9365.70,9501.55,25.09,614.87,1.12,1.9200,27.3600,3.6900,30.24,9.9100,29511.1,111.78,0.57
801730,电力设备,2022-12-26 00:00:00.0,9002.08,9413.71,9002.06,9395.97,27.24,652.67,4.34,2.0900,27.0500,3.6500,29.77,11.2800,29178.11,110.52,0.57
801730,电力设备,2022-12-23 00:00:00.0,9041.69,9096.16,8940.38,9005.47,20.56,450.46,-1.15,1.5700,25.9300,3.5000,28.31,8.2700,27963.83,105.92,0.60
801730,电力设备,2022-12-22 00:00:00.0,9409.86,9409.86,9082.86,9109.96,26.48,575.38,-2.64,2.0400,26.1800,3.5400,28.81,9.2800,28231.21,107.34,0.59
801730,电力设备,2022-12-21 00:00:00.0,9488.87,9488.88,9319.84,9357.33,22.09,458.51,-1.41,1.7000,26.9400,3.6300,29.56,8.5200,28977.75,109.76,0.58
801730,电力设备,2022-12-20 00:00:00.0,9529.48,9585.95,9459.12,9491.57,20.66,469.09,-0.62,1.5900,27.3300,3.6800,30.00,7.8000,29393.45,111.34,0.57
801730,电力设备,2022-12-19 00:00:00.0,9570.07,9739.63,9523.70,9550.68,23.66,500.72,-0.34,1.8200,27.5000,3.7100,30.00,7.0400,29576.51,112.03,0.57
801730,电力设备,2022-12-16 00:00:00.0,9699.65,9753.70,9535.52,9583.36,25.13,533.22,-1.94,1.9300,27.6000,3.7200,30.17,7.5100,29677.71,112.42,0.57
801730,电力设备,2022-12-15 00:00:00.0,9531.49,9772.93,9523.42,9772.93,24.94,597.76,2.38,1.9100,28.1300,3.7900,31.04,8.3400,30264.49,114.64,0.55
801730,电力设备,2022-12-14 00:00:00.0,9640.01,9640.01,9510.39,9545.32,23.93,516.9,-0.82,1.8400,27.4700,3.7000,30.46,6.8700,29558.54,111.96,0.57
801730,电力设备,2022-12-13 00:00:00.0,9821.30,9832.74,9613.80,9624.29,26.99,607.69,-2.03,2.0700,27.7000,3.7300,30.72,7.9700,29796.32,112.86,0.56
801730,电力设备,2022-12-12 00:00:00.0,9901.97,9913.00,9803.17,9823.85,29.29,590.53,-1.35,2.2500,28.2700,3.8100,31.46,7.0000,30411.65,115.2,0.55
801730,电力设备,2022-12-09 00:00:00.0,9981.37,10000.02,9906.86,9958.54,35.24,772.05,-0.35,2.7100,28.6600,3.8600,31.78,8.3200,30820.67,116.75,0.54
801730,电力设备,2022-12-08 00:00:00.0,9945.22,10123.57,9904.01,9993.58,34.46,766.37,0.26,2.6500,28.7600,3.8800,31.97,9.4200,30927.76,117.15,0.54
801730,电力设备,2022-12-07 00:00:00.0,9827.13,10069.03,9827.13,9967.99,36.74,887.89,1.11,2.8300,28.6500,3.8600,31.97,9.9600,30810.89,116.71,0.54
801730,电力设备,2022-12-06 00:00:00.0,9750.58,9936.16,9661.51,9858.65,35,823.95,0.66,2.6900,28.3300,3.8200,31.76,8.8300,30472.93,115.43,0.55
801730,电力设备,2022-12-05 00:00:00.0,9923.61,9923.61,9740.37,9793.84,37.99,863.72,-1.42,2.9300,28.0800,3.7900,31.48,8.7400,30226.28,114.49,0.55
801730,电力设备,2022-12-02 00:00:00.0,9851.33,10036.56,9845.55,9935.09,38,823.85,0.61,2.9300,28.4900,3.8400,32.05,10.2700,30662.2,116.14,0.55
801730,电力设备,2022-12-01 00:00:00.0,9869.71,9979.23,9850.38,9874.48,36.73,856.32,1.40,2.8300,28.3100,3.8200,31.59,8.6600,30447.42,115.33,0.55
801730,电力设备,2022-11-30 00:00:00.0,9684.84,9754.19,9626.53,9738.09,32.07,669.14,0.61,2.4700,27.9200,3.7600,31.21,7.6900,30024.42,113.73,0.56
801730,电力设备,2022-11-29 00:00:00.0,9653.08,9739.58,9595.09,9679.26,32.13,661.13,0.28,2.4800,27.7300,3.7400,31.21,7.3000,29805.51,112.9,0.56
801730,电力设备,2022-11-28 00:00:00.0,9482.66,9659.05,9482.66,9652.01,32.01,646.67,-0.29,2.4700,27.6500,3.7200,31.44,9.1700,29703.74,112.51,0.56
801730,电力设备,2022-11-25 00:00:00.0,9852.86,9852.86,9677.53,9679.90,31.47,633.21,-2.42,2.4300,27.7400,3.7400,31.44,9.2200,29789.33,112.84,0.56
801730,电力设备,2022-11-24 00:00:00.0,9935.52,10031.12,9886.39,9920.03,39.06,819.71,0.06,3.0200,28.4200,3.8300,32.39,11.8700,30505.89,115.55,0.55
801730,电力设备,2022-11-23 00:00:00.0,9690.35,9953.21,9618.38,9913.80,41.6,874.91,1.94,3.2100,28.4100,3.8300,32.16,11.4400,30489.33,115.49,0.55
801730,电力设备,2022-11-22 00:00:00.0,9917.81,9917.81,9699.06,9724.80,38.99,726.62,-2.46,3.0000,27.8000,3.7500,31.46,8.8900,29966.18,113.94,0.56
801730,电力设备,2022-11-21 00:00:00.0,9830.39,10008.52,9830.39,9970.20,40.19,761.27,0.95,3.1000,28.5000,3.8400,32.38,9.7000,30719.7,116.81,0.54
801730,电力设备,2022-11-18 00:00:00.0,9844.99,9984.54,9727.82,9876.24,40.03,849.17,0.56,3.0900,28.2300,3.8100,31.90,9.3900,30430.24,115.7,0.55
801730,电力设备,2022-11-17 00:00:00.0,9918.36,9918.36,9709.44,9820.94,31.58,702.16,-1.41,2.4400,28.0700,3.7800,31.83,8.3500,30205.72,114.85,0.55
801730,电力设备,2022-11-16 00:00:00.0,10148.63,10148.63,9945.13,9961.77,36.73,742.55,-2.07,2.8400,28.4800,3.8400,32.25,8.5100,30631.69,116.47,0.54
801730,电力设备,2022-11-15 00:00:00.0,9927.31,10172.36,9924.44,10172.36,40.49,862.2,2.43,3.1300,29.0700,3.9200,32.92,8.8400,31251.9,119.28,0.53
