指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801740,国防军工,2023-01-06 00:00:00.0,1516.20,1518.59,1505.39,1508.10,8.23,144.91,-0.69,1.6900,52.0400,3.3000,27.89,1.8600,8618.85,87.95,0.43
801740,国防军工,2023-01-05 00:00:00.0,1514.31,1519.36,1510.67,1518.53,7.5,132.87,0.29,1.5400,52.4000,3.3200,28.08,1.6800,8678.47,88.56,0.42
801740,国防军工,2023-01-04 00:00:00.0,1515.84,1521.09,1504.09,1514.08,8.75,148.7,-0.23,1.8000,52.2400,3.3100,28.00,2.0300,8651.8,88.28,0.43
801740,国防军工,2023-01-03 00:00:00.0,1477.39,1520.87,1477.39,1517.50,9.47,178.62,2.70,1.9400,52.3200,3.3200,28.06,2.4300,8672.44,88.49,0.42
801740,国防军工,2022-12-30 00:00:00.0,1476.57,1485.80,1472.70,1477.62,5.82,108.89,0.16,1.1900,50.9900,3.2300,27.27,1.9300,8450.9,86.23,0.44
801740,国防军工,2022-12-29 00:00:00.0,1449.05,1486.52,1449.05,1475.21,7.75,146.06,1.60,1.5900,50.8400,3.2300,27.19,2.5400,8434.4,86.07,0.44
801740,国防军工,2022-12-28 00:00:00.0,1467.42,1474.60,1447.74,1451.92,6.93,124.2,-1.13,1.4200,50.0400,3.1800,26.82,2.0400,8301.23,84.71,0.44
801740,国防军工,2022-12-27 00:00:00.0,1461.28,1471.05,1455.54,1468.53,6.09,114.54,0.65,1.2500,50.6100,3.2100,27.06,1.8500,8396.19,85.68,0.44
801740,国防军工,2022-12-26 00:00:00.0,1417.98,1459.21,1417.92,1459.03,6.78,130.28,3.24,1.3900,50.2900,3.1900,26.76,2.2500,8341.87,85.12,0.44
801740,国防军工,2022-12-23 00:00:00.0,1417.87,1424.61,1406.66,1413.25,5.43,94.29,-0.96,1.1100,48.7300,3.0900,25.72,1.7300,8070.52,82.35,0.46
801740,国防军工,2022-12-22 00:00:00.0,1447.34,1447.42,1422.07,1426.92,6.93,123.77,-1.11,1.4200,49.2100,3.1200,25.98,2.0000,8148.47,83.15,0.43
801740,国防军工,2022-12-21 00:00:00.0,1467.66,1471.67,1438.48,1442.99,6.23,112.27,-1.83,1.2800,49.7700,3.1600,26.24,2.0900,8230.05,83.98,0.43
801740,国防军工,2022-12-20 00:00:00.0,1468.86,1487.60,1463.33,1469.89,6.67,115.86,-0.03,1.3700,50.6900,3.2100,26.77,1.9300,8383.47,85.55,0.42
801740,国防军工,2022-12-19 00:00:00.0,1482.12,1488.47,1466.51,1470.39,6.72,112.64,-1.02,1.3800,50.7100,3.2100,26.78,1.5800,8386.33,85.57,0.42
801740,国防军工,2022-12-16 00:00:00.0,1499.66,1504.50,1478.89,1485.57,7.63,134.21,-1.43,1.5700,51.2500,3.2500,27.03,1.8900,8469.2,86.42,0.41
801740,国防军工,2022-12-15 00:00:00.0,1505.07,1515.10,1499.05,1507.09,6.8,123.68,0.10,1.4000,51.9800,3.2900,27.57,1.7300,8591.87,87.67,0.41
801740,国防军工,2022-12-14 00:00:00.0,1512.83,1526.35,1503.19,1505.59,7.52,138.01,-0.34,1.5500,51.9300,3.2900,27.49,1.8300,8582.74,87.58,0.41
801740,国防军工,2022-12-13 00:00:00.0,1538.67,1539.52,1509.72,1510.71,8.37,154.04,-1.87,1.7200,52.1200,3.3000,27.61,2.0200,8589.94,87.65,0.41
801740,国防军工,2022-12-12 00:00:00.0,1522.23,1543.48,1511.41,1539.49,9.66,197.14,0.96,1.9900,53.1000,3.3600,28.23,2.3400,8752.4,89.31,0.40
801740,国防军工,2022-12-09 00:00:00.0,1528.55,1532.07,1509.59,1524.81,10.87,215.41,-0.24,2.2400,52.6100,3.3300,27.78,2.3200,8667.96,88.45,0.40
801740,国防军工,2022-12-08 00:00:00.0,1547.90,1547.92,1525.72,1528.50,8.74,162.16,-1.43,1.8000,52.7400,3.3400,27.94,1.9900,8688.92,88.66,0.40
801740,国防军工,2022-12-07 00:00:00.0,1555.38,1560.91,1544.52,1550.71,9.96,181.99,-0.66,2.0500,53.5000,3.3800,28.37,2.0400,8813.11,89.93,0.40
801740,国防军工,2022-12-06 00:00:00.0,1553.05,1561.97,1540.37,1561.01,11.35,212.58,0.30,2.3300,53.8500,3.4100,28.59,2.2800,8867.74,90.49,0.40
801740,国防军工,2022-12-05 00:00:00.0,1552.53,1557.96,1543.54,1556.27,13.09,230.88,0.42,2.6900,53.6900,3.4000,28.45,2.3400,8839.31,90.2,0.40
801740,国防军工,2022-12-02 00:00:00.0,1559.49,1574.57,1548.63,1549.73,9.14,176.44,-0.82,1.8800,53.4600,3.3800,28.48,2.2000,8801.13,89.81,0.40
801740,国防军工,2022-12-01 00:00:00.0,1551.45,1568.51,1551.21,1562.61,9.97,201.29,0.85,2.0500,53.9100,3.4100,28.57,2.0400,8874.29,90.55,0.40
801740,国防军工,2022-11-30 00:00:00.0,1552.74,1555.78,1536.18,1549.43,10.32,204.16,0.07,2.1200,53.4500,3.3800,28.34,2.3500,8798.96,89.79,0.40
801740,国防军工,2022-11-29 00:00:00.0,1547.51,1556.43,1539.58,1548.27,9.19,186.61,0.24,1.8900,53.4100,3.3800,28.33,2.0600,8790.78,89.7,0.40
801740,国防军工,2022-11-28 00:00:00.0,1526.37,1545.98,1517.75,1544.61,9.49,172.89,-0.01,1.9500,53.2600,3.3700,28.28,2.4500,8757.95,89.37,0.40
801740,国防军工,2022-11-25 00:00:00.0,1564.95,1564.96,1543.70,1544.74,8.96,159.28,-1.42,1.8500,53.2500,3.3700,28.27,2.3200,8758.7,89.37,0.40
801740,国防军工,2022-11-24 00:00:00.0,1580.82,1591.30,1564.38,1567.06,8.9,159.42,-0.99,1.8300,54.0100,3.4200,28.76,2.3100,8885.27,90.67,0.39
801740,国防军工,2022-11-23 00:00:00.0,1588.34,1589.22,1563.11,1582.71,11.48,200.65,-0.48,2.3700,54.5400,3.4500,29.03,2.6200,8973.98,91.57,0.39
801740,国防军工,2022-11-22 00:00:00.0,1593.54,1614.73,1583.96,1590.36,13.98,238.12,-0.46,2.8900,54.7400,3.4700,29.30,2.9100,9007.58,91.91,0.39
801740,国防军工,2022-11-21 00:00:00.0,1570.42,1599.79,1567.89,1597.70,10.44,194.99,1.15,2.1500,54.9900,3.4800,29.55,2.4800,9048.35,92.33,0.39
801740,国防军工,2022-11-18 00:00:00.0,1602.77,1607.75,1578.71,1579.60,11.03,200.62,-1.63,2.2800,54.3700,3.4400,29.17,2.2200,8945.83,91.28,0.39
801740,国防军工,2022-11-17 00:00:00.0,1592.84,1605.70,1566.02,1605.70,11.8,224.61,0.24,2.4400,55.2600,3.5000,29.68,2.6700,9093.62,92.79,0.39
801740,国防军工,2022-11-16 00:00:00.0,1596.28,1625.02,1594.47,1601.84,14.77,279.16,0.36,3.0500,55.1400,3.4900,29.54,3.2000,9072.43,92.58,0.39
801740,国防军工,2022-11-15 00:00:00.0,1565.25,1597.90,1561.20,1596.15,11.47,230.4,1.60,2.3700,54.9300,3.4800,29.55,2.3600,9040.21,92.25,0.39
801740,国防军工,2022-11-14 00:00:00.0,1581.96,1593.95,1563.24,1570.98,12.66,234.6,-1.17,2.6100,54.0800,3.4300,28.95,2.3600,8897.63,90.79,0.39
801740,国防军工,2022-11-11 00:00:00.0,1599.21,1602.53,1570.18,1589.64,15.3,271.91,1.02,3.1600,54.7300,3.4700,29.26,2.4000,9003.29,91.87,0.39
801740,国防军工,2022-11-10 00:00:00.0,1590.34,1594.53,1567.04,1573.54,12.26,221.89,-1.88,2.5300,54.1500,3.4300,29.08,2.8800,8915.65,90.98,0.39
801740,国防军工,2022-11-09 00:00:00.0,1627.39,1632.40,1603.74,1603.74,12.41,237,-0.71,2.5600,55.1900,3.5000,29.65,3.3100,9085.19,92.71,0.39
801740,国防军工,2022-11-08 00:00:00.0,1612.66,1620.16,1600.78,1615.13,12.45,236.61,0.11,2.5700,55.5800,3.5200,29.79,3.0900,9149.6,93.36,0.38
801740,国防军工,2022-11-07 00:00:00.0,1643.82,1647.27,1604.72,1613.36,15.71,337.43,-1.73,3.2400,55.5200,3.5200,29.73,3.6700,9139.58,93.26,0.38
801740,国防军工,2022-11-04 00:00:00.0,1636.71,1642.98,1626.24,1641.72,15.51,303.21,0.24,3.2100,56.4600,3.5800,30.31,3.0600,9282.69,94.72,0.38
801740,国防军工,2022-11-03 00:00:00.0,1606.03,1644.79,1606.03,1637.76,13.04,270.26,1.16,2.7000,56.3200,3.5700,30.28,3.3800,9258.75,94.48,0.38
801740,国防军工,2022-11-02 00:00:00.0,1619.75,1637.03,1609.57,1618.97,13.97,306.7,-0.49,2.8900,55.6800,3.5300,29.79,3.1900,9152.55,93.39,0.38
801740,国防军工,2022-11-01 00:00:00.0,1635.55,1641.56,1603.63,1626.93,13.45,293.33,-0.54,2.7800,55.9800,3.5500,29.95,3.2800,9196.58,93.84,0.38
801740,国防军工,2022-10-31 00:00:00.0,1583.34,1647.41,1567.77,1635.82,14.87,323.13,2.59,3.0800,57.9500,3.5700,30.06,4.0500,9246.82,94.36,0.38
801740,国防军工,2022-10-28 00:00:00.0,1616.49,1633.39,1589.21,1594.48,12.52,246.07,-1.99,2.5900,56.7200,3.5000,28.93,2.9600,9013.39,91.97,0.39
801740,国防军工,2022-10-27 00:00:00.0,1638.38,1646.68,1619.37,1626.93,12.14,253.12,-0.89,2.5100,57.8500,3.6000,29.76,3.0000,9196.82,93.85,0.38
801740,国防军工,2022-10-26 00:00:00.0,1615.05,1648.42,1599.42,1641.47,14.82,306.63,1.51,3.0700,58.3100,3.6300,29.94,3.6800,9290.09,94.8,0.38
801740,国防军工,2022-10-25 00:00:00.0,1606.92,1625.86,1592.80,1616.98,15.41,315.68,0.27,3.1900,57.4200,3.5800,29.38,4.3000,9151.47,93.38,0.38
801740,国防军工,2022-10-24 00:00:00.0,1575.77,1635.03,1575.77,1612.67,18.1,384.7,3.39,3.7400,57.2800,3.5800,29.32,4.7500,9127.07,93.13,0.38
801740,国防军工,2022-10-21 00:00:00.0,1556.34,1572.74,1543.29,1559.74,9.74,175.82,0.06,2.0200,55.4100,3.4700,28.34,2.7100,8827.73,90.08,0.40
801740,国防军工,2022-10-20 00:00:00.0,1548.65,1574.51,1528.58,1558.81,11.25,207.87,0.15,2.3300,55.3800,3.4600,28.36,2.8700,8812.8,89.93,0.40
801740,国防军工,2022-10-19 00:00:00.0,1557.78,1573.47,1545.28,1556.49,11.59,200.35,-0.35,2.4000,55.3200,3.4600,28.26,2.8800,8799.67,89.79,0.40
801740,国防军工,2022-10-18 00:00:00.0,1562.35,1570.70,1544.96,1562.01,14.17,245.85,0.01,2.9300,55.5100,3.4700,28.40,3.3800,8830.89,90.11,0.40
